tweet_id,class_label
1377992347246493699,"Yes.

The sentence ""Vrijdag nieuwe besmeingen gemeld bij RIVM"" contains a verifiable factual claim, as it mentions a specific event (new cases of a disease being reported to the RIVM) that can be verified through public health records. The claim has the potential to impact the general public, as it concerns a public health issue, and it would be beneficial for a professional fact-checker to verify the claim to ensure accuracy and prevent the spread of misinformation. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check-worthy."
1377994707435982851,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that mobile coronavirus vaccination teams in Flanders are not yet operational, and that the vaccination process is not yet up to par. This claim can be verified through official sources, such as public health authorities or news reports.

The sentence's claim has the potential to impact the general public, as it concerns a public health issue and the availability of vaccination services. Therefore, it is in the public interest to verify the claim.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide the public with reliable information.

The sentence does not appear to be harmful to society, and it does not contain any harmful or offensive language.

Therefore, based on these considerations, the sentence is check worthy."
1377998731203784707,"Yes.

The sentence contains a verifiable factual claim regarding the number of deaths after coronavirus vaccination, specifically among older individuals. This claim could have an impact on public health and safety, and it would be beneficial for a professional fact-checker to verify the information to ensure its accuracy and provide clarity to the public. The sentence does not appear to be harmful to society, and it is appropriate to consider fact-checking it."
1378045851193516036,"Yes.

The sentence contains a verifiable factual claim (""supporters of my club have gathered outside and are loudly and clearly encouraging their team"") that could potentially have an impact on or be of interest to the general public, especially if the gathering is in violation of coronavirus regulations. A professional fact-checker should verify the claim to ensure its accuracy and to determine if it is harmful to society."
1378048083918008321,"Yes, the sentence contains a verifiable factual claim.

The sentence mentions specific political parties (VVD and CDA) and their alleged role in mismanaging public funds during the COVID-19 pandemic in the Netherlands. This claim can be verified through fact-checking and investigation.

Furthermore, the sentence's claim has the potential to impact the public's perception of the political parties and their handling of the pandemic. Therefore, it is in the public interest to verify the claim.

A professional fact-checker should verify the claim to determine its accuracy and provide context to the public.

Lastly, the sentence does not appear to be harmful to society. It is a statement of opinion criticizing political parties and their actions, which is a form of free speech and a vital aspect of a healthy democracy.

Therefore, the sentence is check worthy."
1378048507207110656,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that the RIVM (Dutch National Institute for Public Health and the Environment) has discovered a new coronavirus strain that is responsible for the deaths of several people in the region. This claim can be verified through scientific investigation and analysis.

The sentence's claim has the potential to impact the general public, as it concerns a public health issue and could potentially lead to changes in public health policies and guidelines.

Given the potential impact of the claim, it would be appropriate for a professional fact-checker to verify the claim to ensure its accuracy and to provide the public with reliable information.

The sentence does not appear to be harmful to society, as it is reporting on a public health issue and does not contain any harmful or misleading information.

Therefore, the sentence is check worthy."
1378049266934034435,"Yes.

The sentence contains a verifiable factual claim about a new coronavirus strain and a Dutch woman dying after receiving the AstraZeneca vaccine. This claim could have an impact on public health and safety, and it would be beneficial for a professional fact-checker to verify the information to ensure its accuracy and prevent potential harm. Additionally, the claim could be harmful to society if it spreads misinformation or causes unnecessary panic."
1378054316301426690,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that everyone will be vaccinated in July, except for AstraZeneca. This claim can be verified by checking government announcements, health organization reports, and vaccination statistics.

The sentence's claim has the potential to impact the general public, as it concerns a matter of public health and safety.

Yes, a professional fact-checker should verify the claim in the sentence to ensure its accuracy and reliability.

The sentence does not appear to be harmful to society. It expresses a desire for vaccination and mentions a specific vaccine that the speaker does not want.

Therefore, the sentence is check worthy."
1378874706145722370,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that by using a specific phone number or website, individuals can access a range of services and benefits in their area, and that a personalized overview of the available services can be obtained by entering a postcode or BSN (Dutch social security number) and digiD (Dutch digital identity) online.

This claim could have an impact on or be of interest to the general public, particularly those who may be unaware of the services available to them or who may be looking for ways to access services more conveniently.

Given the potential impact and interest, it would be appropriate for a professional fact-checker to verify the claim in the sentence to ensure its accuracy and to provide clarity and transparency for the public.

The sentence does not appear to be harmful to society, and it does not contain any harmful or offensive language or content.

Therefore, based on these considerations, the sentence is check worthy."
1378978884515999745,"No.

The sentence appears to be a jumbled collection of words and phrases that do not form a coherent sentence. It does not contain a verifiable factual claim, and it is not clear what the sentence is trying to convey. Therefore, it is not check worthy."
1381653922390085635,"Yes.

The sentence contains a verifiable factual claim regarding the effectiveness of vaccines in preventing infections and the potential for infected individuals to still spread the virus even after vaccination. This claim could have an impact on public health and safety, and it would be beneficial for a professional fact-checker to verify the accuracy of the statement. Additionally, the sentence does not appear to be harmful to society, and it is relevant to the current COVID-19 pandemic, making it check-worthy."
1381654671983534081,"No.

The sentence contains a series of claims that are not verifiable and are based on conspiracy theories. The claims about the COVID-19 pandemic, the role of the government, and the supposed harm caused by vaccines are not supported by scientific evidence and are not verifiable. Additionally, the sentence contains harmful and divisive rhetoric, blaming certain groups of people for societal problems. It is not a check-worthy sentence, and it is not appropriate to promote or encourage such misinformation."
1381658453085728768,"Yes.

The sentence contains a verifiable factual claim (""Corona maa regelen zijn nog s eeds nie gecanceld"") that could have an impact on or be of interest to the general public, especially in the context of the ongoing COVID-19 pandemic. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1381659757690421249,"Yes, the sentence contains a verifiable factual claim.

The claim is that people who are overweight have a higher chance of becoming seriously ill from COVID-19 and require intensive care, but once they are on the intensive care unit, their excess kilos do not negatively impact their prognosis.

This claim has the potential to impact the general public, as it relates to a widely discussed health topic and may influence people's decisions regarding their health and wellness.

Given the potential impact and the fact that the claim is related to health and medicine, it would be beneficial for a professional fact-checker to verify the claim.

The sentence is not harmful to society, and it does not contain any harmful or offensive language.

Therefore, the sentence is check worthy."
1381664410704437253,"Yes, the sentence contains a verifiable factual claim.

The claim that the number of coronavirus cases in the UK has decreased by half over the past year, and that this is due to the vaccination efforts, is a factual statement that can be verified through data and scientific research.

The sentence's claim has the potential to impact the general public's understanding of the effectiveness of COVID-19 vaccines and may influence public health decisions. Therefore, it is in the public interest to have this claim fact-checked by a professional fact-checker.

Furthermore, considering the potential impact of this claim on public health, it is important to ensure that the information being disseminated is accurate and reliable. Therefore, I would say that the sentence is check-worthy."
1381665437012746241,"No.

The sentence does not contain a verifiable factual claim, and it does not appear to have any impact on or be of interest to the general public. Additionally, it does not seem to be harmful to society. Therefore, it is not check worthy."
1381666847574081542,"Yes.

The sentence contains a verifiable factual claim (""there are enough six ig miners who want to coronavirus h ps"") that could potentially have an impact on or be of interest to the general public, especially in the context of the ongoing COVID-19 pandemic. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1384194494094995468,"Yes, the sentence contains a verifiable factual claim.

The claim is that all coronavirus regulations can be lifted and that they had taken away people's freedom. This claim can be verified by checking the current status of coronavirus regulations and assessing their impact on individual freedom.

The sentence's claim has the potential to impact the general public, as it addresses a topic of widespread concern and interest.

Given the potential impact of the claim and the fact that it is a verifiable statement, it would be appropriate for a professional fact-checker to verify the claim.

The sentence does not appear to be harmful to society, as it is expressing an opinion and advocating for greater individual freedom, which is a legitimate perspective.

Therefore, the sentence is check worthy."
1384194568229298184,"No.

The sentence does not contain a verifiable factual claim. It appears to be a statement about someone's job and their ability to perform it, but it does not make any specific claims that can be verified or disproven. Additionally, the sentence does not seem to have any impact on or be of interest to the general public, and it does not contain any harmful or misleading information. Therefore, it is not check worthy."
1384198304867647499,"Yes.

The sentence contains a verifiable factual claim (""Ondernemer negeer coronaregels"") and implies that the person in question is not following the COVID-19 regulations. This claim could have an impact on or be of interest to the general public, especially if the person in question is a public figure or has a large following. Additionally, the sentence's claim could be harmful to society if it encourages others to disregard COVID-19 regulations. Therefore, it is check worthy."
1384200125321416714,"Yes.

The sentence ""Di is een aflevering opgenomen voor Corona"" contains a verifiable factual claim, as it implies that a specific episode of a TV show called ""Di"" has been recorded for a show called ""Corona"". This claim can be verified by checking the production history of the show, interviewing the producers, or reviewing any available recording schedules.

The sentence's claim has the potential to impact or be of interest to the general public, as it relates to a popular TV show and a widely-known health crisis. Therefore, it would be appropriate for a professional fact-checker to verify the claim.

Finally, the sentence is not harmful to society, and it does not contain any harmful or offensive language. Therefore, it is check-worthy."
1384495683303051265,"No.

The sentence ""Samenva ing persconferen ie TRIOOTJES THUIS MOGEN WEER versoepelingen persco"" does not contain a verifiable factual claim. It appears to be a nonsensical sentence with made-up words and does not provide any meaningful information that could be verified or have an impact on the general public. Therefore, it is not check worthy."
1384496413267177473,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that there have been no reports of COVID-19 infections in certain locations, which is a verifiable factual claim. The claim could be verified by checking official reports from health authorities, medical facilities, or other reliable sources.

The sentence's claim has the potential to impact the general public, as it may influence people's decisions regarding their personal health and safety. Therefore, it is in the public interest to verify such claims.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and reliability.

The sentence does not appear to be harmful to society, and it does not contain any harmful or offensive language.

Therefore, based on these considerations, the sentence is check worthy."
1384496856248508419,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that Sweden is experiencing a lack of intensive care beds and is transporting patients to other regions by helicopter. This claim can be verified through public health data and reports from hospitals and healthcare organizations in Sweden.

The claim has the potential to impact the general public, as it concerns the availability of healthcare resources in Sweden. It may also be of interest to people who are considering traveling to Sweden for medical treatment or who are concerned about the country's healthcare system.

Given the potential impact and public interest, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

Finally, the sentence does not appear to be harmful to society. It is a statement of fact that can be verified through evidence, and it does not contain any inflammatory or misleading language that could potentially harm individuals or groups.

Therefore, the sentence is check worthy."
1384497511583395841,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that hospitals are reporting a high number of coronavirus infections and that this number has been increasing since the end of last year. This claim can be verified through data and statistics collected by public health authorities, hospitals, and other reliable sources.

The sentence's claim has the potential to impact the general public, as it concerns a public health issue and may influence people's decisions regarding their health and safety. Therefore, it is in the public interest to verify this claim.

Given the potential impact of the claim and the public interest in accurate information about public health, it is appropriate for a professional fact-checker to verify the claim in the sentence.

Finally, the sentence does not appear to be harmful to society. It is a statement of fact that can be verified through evidence, and it does not promote misinformation or harmful beliefs. Therefore, it is check worthy."
1384499979897786372,"Yes.

The sentence contains a verifiable factual claim (""We have been deceived and censored about the coronavirus crisis"") that could potentially have an impact on or be of interest to the general public. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1384501077589045254,"No.

The sentence ""Tijdelijke coronamaa regelen nie zo ijdelijk h ps"" does not contain a verifiable factual claim. It appears to be a personal opinion or sentiment about the temporary coronavirus measures not being silly or ridiculous. The sentence does not contain any specific information that could be verified or disproven, and it does not have the potential to impact the general public in a significant way. Therefore, it is not check worthy."
1384502299427495937,"Yes, the sentence contains a verifiable factual claim: ""Versoepelingen corona worden aangekondigd ondanks slechte cijfers Ziekenhuizen liggen bomvol en personeel werk zich slag in de rond e"".

Yes, the sentence's claim has the potential to impact the general public, as it concerns the COVID-19 pandemic and the response to it.

Yes, a professional fact-checker should verify the claim in the sentence, as it is a public statement that could potentially influence public opinion and policy.

No, the sentence is not harmful to society. It expresses a negative opinion about the government's handling of the pandemic, but it does not promote violence, hate speech, or discrimination.

Therefore, the sentence is check worthy."
1384503712777900033,"Yes.

The sentence contains a verifiable factual claim (""Even s U haal es de es en en de fieldlabs door elkaar Kan gebeuren"") that could have an impact on or be of interest to the general public, especially in the context of agriculture and food production. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1384503713188954115,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that a group of people in India who received the COVID-19 vaccine have suddenly started experiencing a high number of deaths, which is a verifiable factual claim. The claim could be verified by checking official reports, medical records, and other sources to determine if there has been an increase in deaths among vaccinated individuals in India.

The sentence's claim has the potential to impact the general public, as it may cause concern among people who have received the vaccine or are considering getting vaccinated. Therefore, it is in the public interest to verify the claim to ensure that people have accurate information and can make informed decisions about their health.

A professional fact-checker should verify the claim in the sentence to determine its accuracy and provide clarity on the issue.

Finally, the sentence is not harmful to society, as it does not promote misinformation or discrimination. Therefore, it is check worthy."
1384504279696879619,"Yes, the sentence contains a verifiable factual claim. The claim is that coronavirus can be spread through exosomes, which are small vesicles released by cells. This claim has the potential to impact the general public's understanding of how the virus is transmitted and could potentially influence public health decisions. Therefore, it is check worthy.

However, it is worth noting that the scientific evidence supporting the claim that coronavirus can be spread through exosomes is currently limited and inconclusive. The World Health Organization (WHO) has stated that there is no evidence to support the claim that exosomes play a role in the transmission of COVID-19. Therefore, a professional fact-checker may conclude that the claim in the sentence is false or unsubstantiated."
1384506974965051399,"No.

The sentence does not contain a verifiable factual claim. It appears to be a nonsensical combination of words and phrases that do not form a coherent statement. Therefore, it is not check worthy."
1384825912269709314,"Yes, the sentence contains a verifiable factual claim.

The claim is that ""miljoenen mensen hebben al corona gehad en er zijn er maar een paar van ziek geworden"" (millions of people have already had corona and only a few have become sick). This claim can be verified by checking the data on the number of people infected with COVID-19 and the number of people who have become sick or died from the virus.

The sentence's claim has the potential to impact the general public, as it may influence people's perceptions of the risk posed by COVID-19 and their decisions regarding vaccination, social distancing, and other precautions. Therefore, it is important for a professional fact-checker to verify the claim.

However, based on the information provided, it is not clear whether the sentence is harmful to society. It is possible that the claim is accurate and provides useful information to the public, or it could be misleading or false and potentially harmful. Therefore, I would say that the sentence is check worthy, but I cannot make a final determination without more context."
1384829303393767430,"Yes, the sentence contains a verifiable factual claim.

The sentence suggests that the current focus on COVID-19 and its impact on children and young people is misguided and that the real threat to society is the decline of reading and learning skills among this age group. This claim can be verified through data and research on the impact of the pandemic on education and the development of reading and learning skills among children and young people.

The sentence's claim has the potential to have a significant impact on or be of interest to the general public, particularly parents, educators, and policymakers who are concerned about the effects of the pandemic on children's education and well-being.

Therefore, I believe that a professional fact-checker should verify the claim in the sentence to ensure its accuracy and provide a more informed perspective on the issue.

Finally, the sentence does not appear to be harmful to society, as it raises a concern about the potential negative impact of the pandemic on children's education and encourages a focus on addressing this issue."
1384830118577819648,"No.

The sentence ""Diergaarde Blijdorp zie nie s in oegangs es en Capelle h ps coV"" does not contain a verifiable factual claim. It appears to be a sentence written in a playful way, using made-up words and phrases, and does not make a claim that can be verified or has an impact on the general public. Therefore, it is not check worthy."
1384830820532297729,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that many Chinese companies, including TikTok and Huawei, are playing a role in the spread of the coronavirus. This claim can be verified through fact-checking and investigation.

The claim has the potential to impact the general public, as it suggests that certain companies may be contributing to the spread of a dangerous virus. Therefore, it is in the public interest to verify this claim.

Given the potential impact of this claim, it is appropriate for a professional fact-checker to verify the claim.

The sentence does not appear to be harmful to society, as it is expressing a concern about the spread of the virus and the potential role of certain companies in that spread.

Therefore, the sentence is check worthy."
1384831196518141953,"No.

The sentence does not contain a verifiable factual claim. It appears to be a statement of opinion or a personal belief, and it does not provide any specific information that could be fact-checked. Additionally, the sentence does not seem to have any impact on or be of interest to the general public, and it does not appear to be harmful to society. Therefore, it is not check-worthy."
1384835330239520771,"No.

The sentence does not contain a verifiable factual claim. It appears to be a statement about the location of a unique village in Spain, but it does not make any specific claims that could be verified or disproven. Additionally, the sentence does not have a clear impact on or interest to the general public, and it does not seem to be harmful to society. Therefore, it is not check worthy."
1384835815914803200,"Yes.

The sentence contains a verifiable factual claim (""we have tried to solve the problem by locking people up and that has not been successful"") and has the potential to impact the general public's understanding of criminal justice policies. A professional fact-checker should verify the claim to ensure its accuracy and provide context to the public. The sentence is check-worthy."
1386258945015169036,"Yes.

The sentence contains a verifiable factual claim about the impact of the COVID-19 pandemic on the CH afs ap e van de C in Zwi serland, and whether the measures taken by the government have been effective. This claim could have an impact on or be of interest to the general public, and a professional fact-checker should verify it to ensure its accuracy. The sentence does not appear to be harmful to society."
1386260653363634176,"Yes.

The sentence contains a verifiable factual claim (""Jor Kelder over coronawe Wappies hebben gelijk gekregen"") and its claim has the potential to impact the general public, as it pertains to a public figure's opinion on a current event (the COVID-19 pandemic). Additionally, the claim could be considered harmful to society if it spreads misinformation or influences people's decisions regarding their health and safety. Therefore, it is check worthy."
1386263444576514050,"Yes.

The sentence contains a verifiable factual claim (""Zuurs of ank explodeer in coronaziekenhuis Irak doden en gewonden"") that could have an impact on or be of interest to the general public, especially in the context of the ongoing COVID-19 pandemic. Therefore, it is check worthy.

Additionally, the claim could be harmful to society if it spreads misinformation or panic, which further supports the need for fact-checking."
1386266171167715330,"Yes, the sentence contains a verifiable factual claim. It claims that a certain number of people in a village have been infected with COVID-19 and that the situation is worrying. This claim can be verified through official data or reports from health authorities.

Yes, the sentence's claim has the potential to impact the general public, as it concerns a public health issue and could potentially spread panic or alarm.

Yes, a professional fact-checker should verify the claim in the sentence to ensure its accuracy and provide context to the public.

No, the sentence is not harmful to society. It is a statement of concern about a public health issue, and it does not promote misinformation or harmful behavior."
1386270754044620800,"No.

The sentence does not contain a verifiable factual claim, and it does not appear to have any impact on or be of interest to the general public. Additionally, it does not seem to be harmful to society. The sentence appears to be a personal opinion or grievance, and it does not seem necessary for a professional fact-checker to verify it."
1387176410436055054,"Yes.

The sentence contains a verifiable factual claim about the COVID-19 pandemic and its impact on people's ability to make choices. The claim has the potential to be of interest to the general public and could potentially be harmful if it spreads misinformation. Therefore, it is check worthy."
1387177749442441216,"Yes.

The sentence contains a verifiable factual claim (""DE BOEKHANDELS zijn weer open"") that could have an impact on or be of interest to the general public, especially book lovers. A professional fact-checker should verify the claim to ensure its accuracy and reliability. The sentence is not harmful to society, and it is check-worthy."
1387179203783766020,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that the lockdown will be extended due to increasing numbers in the nearby municipalities, and that the capacity of the healthcare system is being exceeded. These claims can be verified through official sources such as government announcements, health organization reports, and data on the spread of the virus.

The sentence's claim has a significant impact on the general public, as it concerns a matter of public health and safety. It is essential for people to have accurate information about the pandemic and the measures taken to contain it.

Therefore, it is appropriate for a professional fact-checker to verify the claim in the sentence.

The sentence does not appear to be harmful to society. It is a statement of fact that is relevant to the current situation and does not contain any harmful or misleading information.

In conclusion, the sentence is check worthy."
1387530406015217664,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that a country (presumably the Netherlands) has taken measures to contain the COVID-19 pandemic, such as closing borders, and that as a result, the number of cases has decreased to almost zero. This claim can be verified by checking official statistics and data on the number of COVID-19 cases in the Netherlands.

The sentence's claim has the potential to impact the general public, as it relates to a public health crisis and the measures taken to mitigate it. Therefore, it is in the public interest to verify such claims to ensure their accuracy and reliability.

Furthermore, considering the potential impact of the claim on public health and safety, it is important for a professional fact-checker to verify the claim to ensure that it is accurate and not misleading.

Finally, the sentence does not appear to be harmful to society, and it does not contain any hate speech, discrimination, or misinformation that could potentially harm individuals or groups.

Therefore, based on these considerations, I would say that the sentence is check worthy."
1387535571682271233,"Yes, the sentence contains a verifiable factual claim.

The claim is that there will be no coronavirus infection in the air and that a person infected with coronavirus will not spread it in the air. This claim can be verified through scientific evidence and studies on the transmission of coronavirus.

The sentence's claim has the potential to impact the general public's understanding and behavior regarding coronavirus, and therefore, it is of interest to the public.

Given the potential impact and the fact that the claim can be verified, it is appropriate for a professional fact-checker to verify the claim in the sentence.

The sentence is not harmful to society, and it does not contain any harmful or offensive language.

Therefore, the sentence is check worthy."
1387539885616160772,"Yes.

The sentence contains a verifiable factual claim about the impact of the CoronaMelderapp on hospital admissions, which is a matter of public interest. A professional fact-checker should verify this claim to ensure its accuracy and to inform the public about the effectiveness of the app. The sentence is check-worthy."
1387663027206492163,"Yes.

The sentence contains a verifiable factual claim about the impact of the coronavirus crisis on the investments of Limburgian businesses. This claim could have an impact on or be of interest to the general public, particularly those in Limburg or those who are invested in businesses in the region. A professional fact-checker should verify the claim to ensure its accuracy and to provide clarity on the situation. The sentence does not appear to be harmful to society."
1387665548595671045,No
1387666540955328513,No
1387668658630057987,No
1387675660987011072,No
1388149265743089667,No
1388149836042604544,No
1366399746873692163,No
1366400289327091716,No
1366506406971588620,No
1366858421631397892,No
1366867229749501961,No
1366958182757711877,No
1367418309814202368,No
1367473660756426753,No
1367749839799390209,No
1367963469476151296,No
1367985754190839809,No
1368209733707046920,No
1368502523913531395,No
1368516200284717057,No
1369431352613953540,No
1369661670130393094,No
1369694331863502856,No
1369999559271866373,No
1370022478404198402,No
1370111548597886980,No
1370139184778870788,No
1370435249864314883,No
1370468152996421635,No
1371107221237551108,No
1371126627065823238,No
1371160090502397954,No
1371244005816733697,No
1371354438967902209,No
1371831274181165064,No
1371839434291884034,No
1371899971700727814,No
1371947672446337027,No
1372214647781265409,No
1372828233494847490,No
1372840485107212289,No
1373032233787928579,No
1373714824597757955,No
1373720802802204673,No
1374420359420674054,No
1374422984329293833,No
1374880315739635712,No
1375117395925344258,No
1375161514974449671,No
1375821127415660549,No
1375924885512466436,No
1376114673829998594,No
1376187508782956557,No
1376768956917223426,No
1376823339210186759,No
1376834665902977032,No
1376875929419517952,No
1377143078956322817,No
1377208739439202304,No
1377285840511066113,No
1356240938163695626,No
1356241044040507393,No
1356245423237828612,No
1356249836719370242,No
1356486554877898753,No
1356492359782006788,No
1356493789326639106,No
1356877592540839936,No
1356880073123586048,No
1356985348258226176,No
1356986520993992707,No
1356989188604891143,No
1356989417865547785,No
1357222591614844929,No
1357230038580535303,No
1357232361189101573,No
1357605381053292546,No
1357774580354609155,No
1357775064503042056,No
1358143990030295040,No
1358154792221224962,No
1358156895090073600,No
1358333482318114818,No
1358381450047938562,No
1358460517459783681,No
1358467871970635784,No
1359081713335492613,No
1359092739351207939,No
1359259867064770564,No
1359279723017351169,No
1359837225710735367,No
1359841033106960388,No
1360230794443296771,No
1360966073626025985,No
1362069797412823043,No
1362393098630926341,No
1362492956658307073,No
1362503409694355459,No
1362510838955925509,No
1362877835426344974,No
1363199852692275200,No
1363460271294066690,No
1363461886918987778,No
1363465076544573442,No
1363473534845145090,No
1363539161697902596,No
1363541089119064064,No
1363546976759988225,No
1363927532400164872,No
1363928282463371267,No
1365789800922558468,No
1356250104995442697,No
1356884630604042244,No
1357771146876379136,No
1357777837982441473,No
1358802866761314310,No
1358803348225478656,No
1360559696088760323,No
1361833125349842947,No
1363200443241934850,No
1363465513905627144,No
1363546251510300675,No
1363937712068304898,No
1364241248928858114,No
1365931896606257154,No
1357234165977128960,No
1357614522819899392,No
1357773533800202241,No
1358335990671282177,No
1358357667484467202,No
1358189361968332802,No
1358370644765908992,No
1359088317300678656,No
1359094299716124677,No
1360925421169238020,No
1362072269380550661,No
1362838196598497284,No
1362879171828023301,No
1362880494371823628,No
1365191476452409346,No
1365929632806166536,No
1388745100658839552,No
1388817814027386886,No
1388953182580117506,No
1390165655534673920,No
1390411839666737152,No
1390418674322972676,No
1390599336883593216,No
1390600169956286465,No
1390600785529085952,No
1391428895463903237,No
1391456010485784576,No
1391700819901362179,No
1391739844053938179,No
1391748321832837121,No
1391748639672913925,No
1392108507818774535,No
1392136837272068097,No
1392137190101168139,No
1392142262935638021,No
1393491231712452609,No
1393591672957771777,No
1394538068863033347,No
1394544413892911105,No
1395056370286747650,No
1395058509755125768,No
1395369980393316355,No
1395372515837595653,No
1395376924084555779,No
1396170814677037064,No
1396219598912081924,No
1396467005188939778,No
1396572396841283584,No
1396580313652994048,No
1396813793800372225,No
1396825784992604162,No
1397086752435838976,No
1397091211828137985,No
1397117272196534273,No
1397123049636442112,No
1397125477538619393,No
1397272140228055048,No
1397799487708532739,No
1397800194671104002,No
1397803771632160769,No
1397807888471625730,No
1398221450297982980,No
1398304225579483141,No
1398384922419732486,No
1398387971154382850,No
1398971920557694979,No
1399089073155985410,No
1399092821190189056,No
1399352870584135688,No
1399355541357531141,No
1267317351667695620,No
1267359939758096384,No
1267496742095917057,No
1267543625128443907,No
1267730523528613890,No
1267792044942135296,No
1267831496913694720,No
1267924104197410818,No
1267935712017633288,No
1268142889768493063,No
1268162107029233664,No
1268249315815886849,No
1268840807563497473,No
1268860422393933826,No
1269019710366126085,No
1269151131722297344,No
1269323007610310656,No
1269545508210708480,No
1270117424621400066,No
1270800956335194113,No
1271191658634399744,No
1271820900380413954,No
1272199131805691905,No
1272530752685641730,No
1272891666425356293,No
1273851521206235136,No
1273916378928623616,No
1274092923819307014,No
1274232807896858625,No
1274359255068479489,No
1275075613359927296,No
1275373047441231873,No
1275404501797740550,No
1275653634068529152,No
1275732522928943109,No
1275816750270070786,No
1275829278475780096,No
1275995898934202370,No
1276118925684674560,No
1276156024379015175,No
1276189059048787969,No
1276621146968985601,No
1276842779197480962,No
1277552901276106752,No
1277588399726223360,No
1277646868923777024,No
1277828530651398145,No
1245275090792611840,No
1245416052009439232,No
1246060356587249664,No
1247103263301926912,No
1247633956993994762,No
1247792611038859276,No
1247806153238515713,No
1248151620325687301,No
1248714371494301697,No
1248969002229129218,No
1249222114655207430,No
1249913261581049857,No
1250698440490786816,No
1251074534511382528,No
1251463618182311936,No
1252305162871484418,No
1252591983501197315,No
1252672480810094592,No
1252866870023090176,No
1253017205152845825,No
1253677803079380992,No
1255124297430908930,No
1255141317622943748,No
1255242183852113922,No
1255602576420110338,No
1326532746324402177,No
1328831787229962253,No
1331190212463124481,No
1311637815864758273,No
1311671175253295104,No
1311678740338966529,No
1311681510093795330,No
1311928286998663168,No
1311934502806196224,No
1312320903364120581,No
1312329923386920960,No
1312367531454332930,No
1312788674053050368,No
1313162032556900352,No
1313441390664265728,No
1313454612377206785,No
1313533724458471425,No
1313536012602273792,No
1313817291314864128,No
1313821625540849664,No
1313847287383236610,No
1314274760407371782,No
1314569780205101059,No
1314613365134823426,No
1314926294795202561,No
1315205657541345281,No
1315261884375986177,No
1315342770974994438,No
1315374135846019075,No
1315379080578166790,No
1315558206723284993,No
1315759986002231298,No
1315774325509718019,No
1315986532428402688,No
1315994170419445760,No
1316059411140489216,No
1316072816786264065,No
1316394205800017923,No
1317012078239109126,No
1317022746476425223,No
1317028212061491200,No
1317167072812695554,No
1317404728188428288,No
1317734711792455680,No
1317822334116499456,No
1318190883456638977,No
1318423888548814848,No
1318468005941084161,No
1318606213257506816,No
1318821039229501440,No
1318922708030291969,No
1318949684753371137,No
1319171934773534720,No
1319233848903872513,No
1319558203613548545,No
1319600332855541760,No
1319934903325175808,No
1320623567399170048,No
1320661473379713024,No
1320674153956057089,No
1320829570455531526,No
1320984543986356224,No
1321051147155755009,No
1321419409672515585,No
1321474468242509825,No
1321549691675275264,No
1321599858004865030,No
1322361295086231555,No
1322362929165955072,No
1322435528835260416,No
1311648693624483842,No
1311650435627995136,No
1315498639058448386,No
1316464874336260096,No
1316732075408588803,No
1317164336519933952,No
1320304726995599361,No
1320832431986036736,No
1315229979131744261,No
1344804310224424967,No
1344949211394052104,No
1344951853193302017,No
1345379737355608065,No
1345384169313103874,No
1345492643212632064,No
1345783990037438465,No
1345794075279187974,No
1345797880876040195,No
1345865304539324420,No
1345871154649694209,No
1345878237143048192,No
1345985094499110912,No
1346091505027575812,No
1346092141471297537,No
1346155905461723142,No
1346157983689007105,No
1346226774351425538,No
1346349707119845378,No
1346427500872740865,No
1346567945271595009,No
1346570827291111424,No
1346721028278517761,No
1346865958581895170,No
1346868858930532353,No
1346872928948744193,No
1346877785508368384,No
1346910733699739649,No
1346930814412591105,No
1346952598423797760,No
1346962337685790721,No
1346964211570671616,No
1347075841717538816,No
1347084016915271681,No
1347087019386802176,No
1347202626266554370,No
1347203701749018626,No
1347240970514030592,No
1347287689599594497,No
1347289552189272066,No
1347333429017370631,No
1347406079349682176,No
1347474810557886464,No
1347475605672112128,No
1347657359292854272,No
1347894242069385217,No
1348046279021092866,No
1348260869340323840,No
1348396910198087680,No
1348401601178988546,No
1348634723304808452,No
1348643834427686912,No
1349088789134766081,No
1349090681063698434,No
1349123811267014664,No
1349129800045236230,No
1349357386146918403,No
1349361609408393216,No
1349362393189675008,No
