tweet_id,class_label,predicted_label
38639,No,"No.

The sentence ""Look what happened in Baltimore"" does not contain a verifiable factual claim. It is a vague statement that does not provide any specific information or make any specific claim that can be verified. Additionally, without more context, it is unclear what event or issue the sentence is referring to, making it difficult to determine if it has any impact on or interest to the general public. Therefore, it is not check worthy."
38666,Yes,"Yes.

The sentence contains a verifiable factual claim, as it implies that certain cities that have been experiencing trouble are run by Democrats. This claim could be verified by fact-checking the political affiliation of the leaders of those cities.

The sentence's claim could have an impact on or be of interest to the general public, as it could be used to perpetuate a narrative about the effectiveness of Democratic leadership or to influence public opinion on political issues.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide context for the public.

The sentence is not inherently harmful to society, but it could be used to spread misinformation or propaganda, which could have negative consequences. Therefore, it is check worthy."
38671,No,"No.

The sentence ""I think it's a party issue"" does not contain a verifiable factual claim, and it is not clear what specific issue or topic is being referred to. Additionally, it is not clear how a professional fact-checker would be able to verify such a claim, as it appears to be a matter of personal opinion or belief. The sentence does not seem to have the potential to cause harm to society, but it also does not seem to be a statement that would be of interest or relevance to the general public. Therefore, it is not check worthy."
38675,Yes,"No.

The sentence does not contain a verifiable factual claim. The statement ""the numbers are going up a percent uh crime it is crazy whats going on"" is a vague and subjective observation that does not provide any specific information or data that can be verified. Additionally, it is not clear what specific crime statistics are being referred to, or what time period is being compared. Without more context or evidence, it is difficult to assess the accuracy of the claim.

Furthermore, while crime rates can be an important issue of public interest, this statement does not provide any concrete information that would warrant fact-checking. It is also not clear how this statement would be harmful to society, as it does not contain any false or misleading information that could potentially cause harm. Therefore, it is not check-worthy."
38687,No,"No.

The sentence ""I was raised in the suburbs"" does not contain a verifiable factual claim, as it is a personal statement about the speaker's upbringing. It is not a claim that can be verified or disproven through fact-checking, and it does not have the potential to impact or be of interest to the general public. Additionally, it is not a harmful sentence, and it does not contain any harmful or misleading information. Therefore, it is not check-worthy."
38711,No,"No.

The sentence ""Thats not what it"" does not contain a verifiable factual claim, and it is not clear what claim the speaker is referring to. Additionally, it is not clear how the sentence's claim would have an impact on or be of interest to the general public. Therefore, it is not check worthy."
38774,No,"No.

The sentence ""And so here's the point"" does not contain a verifiable factual claim, and it does not have the potential to impact the general public or be of interest to them. It is a personal opinion or conclusion, and it does not require fact-checking. Additionally, it is not harmful to society. Therefore, it is not check-worthy."
38777,No,"Yes.

The sentence contains a verifiable factual claim (""Lets get everybody together"") that could potentially have an impact on or be of interest to the general public, especially in the context of community organizing or political activism. While the claim may not be harmful in and of itself, it could potentially be used to promote harmful or divisive ideologies, making it worth fact-checking to ensure that it is not being used to spread misinformation. A professional fact-checker should verify the claim to ensure its accuracy and provide context to the public."
38786,No,Yes.
38798,No,"Yes.

The sentence ""Ill send in the National Guard it would be over"" contains a verifiable factual claim, as it implies that the National Guard has the ability to quickly resolve a situation. This claim could have an impact on or be of interest to the general public, particularly in situations where the National Guard is being considered for deployment. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
38821,No,"No.

The sentence ""Proud Boys stand back and stand by"" does not contain a verifiable factual claim. It is a statement of opinion or a call to action, rather than a claim that can be verified or disproven through fact-checking. Additionally, it is not clear how this sentence would have a significant impact on or be of interest to the general public, or why a professional fact-checker would need to verify it. Finally, the sentence does not appear to be harmful to society."
38862,Yes,"Yes.

The sentence contains a verifiable factual claim regarding the approval rating at the VA for veterans, which could have an impact on or be of interest to the general public, particularly veterans and their families. A professional fact-checker should verify the claim to ensure its accuracy and prevent any potential harm that may arise from spreading false information."
38863,No,"Yes.

The sentence ""We take care of our vets"" contains a verifiable factual claim, as it implies that the government or society is providing support and care for military veterans. This claim could have an impact on or be of interest to the general public, particularly veterans and their families, and it is a statement that a professional fact-checker should verify. Additionally, the sentence is not harmful to society, and it is a positive statement that promotes support for those who have served their country. Therefore, it is check worthy."
38868,Yes,"No.

The sentence does not contain a verifiable factual claim. It is a statement of personal opinion or belief and does not make a specific, factual assertion that can be verified or disproven. Additionally, the sentence's claim is not likely to have a significant impact on or be of interest to the general public, and it is not harmful to society. Therefore, it is not check worthy."
38872,No,"Yes.

The sentence contains a verifiable factual claim (""it gives us almost it'll probably be above that number"") that could potentially have an impact on or be of interest to the general public, especially in the context of political discourse. A professional fact-checker should verify the claim to ensure its accuracy and prevent potential harm to society."
38882,Yes,"Yes.

The sentence contains a verifiable factual claim about the speaker's interactions with Putin and their impact on the latter's actions. The claim could have an impact on the general public's perception of the speaker's leadership and foreign policy abilities, and it would be beneficial for a professional fact-checker to verify its accuracy. The sentence is not harmful to society, and it is relevant to public discourse, making it check-worthy."
38884,Yes,"Yes.

The sentence contains a verifiable factual claim about a public figure (Putin) and a sensitive issue (bounty on American soldiers). The claim has the potential to impact the public's perception of the relationship between the US and Russia, and could be of interest to the general public. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
38906,Yes,"Yes.

The sentence contains a verifiable factual claim (""there were less violence in America"") that could have an impact on or be of interest to the general public. A professional fact-checker should verify the claim to ensure its accuracy, especially since it concerns a sensitive topic like violence. The sentence is check worthy."
38913,No,"No.

The sentence ""He spent a year there"" does not contain a verifiable factual claim, as it is a personal statement that cannot be easily verified. Additionally, it is not a sentence that would have a significant impact on or be of interest to the general public, and it is not harmful to society. Therefore, it is not check worthy."
38920,No,"Yes.

The sentence ""Are you talking Hunter are you talking about Hunter"" contains a verifiable factual claim, as it implies that there is a person named Hunter who is being referred to in the conversation. The claim has the potential to impact or be of interest to the general public, especially if the person named Hunter is a public figure or has been involved in a notable event or issue. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
38936,No,"No.

The sentence ""My son like a lot of people"" does not contain a verifiable factual claim, and it is not clear what specific claim the sentence is making. Additionally, the sentence is not likely to have an impact on or be of interest to the general public, and it does not appear to be harmful to society. Therefore, it is not check worthy."
38961,No,"No.

The sentence ""Why did he get it"" does not contain a verifiable factual claim, and it is not clear what claim the speaker is making. Additionally, it is not clear how the sentence's claim would have an impact on or be of interest to the general public. Therefore, it is not check worthy."
38979,No,"Yes.

The sentence contains a verifiable factual claim (""the Paris Accord was a disaster from our standpoint"") that could have an impact on or be of interest to the general public, particularly in the context of climate change and international agreements. A professional fact-checker should verify the claim to determine its accuracy and provide context for the public. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check worthy."
38991,No,"Yes.

The sentence contains a verifiable factual claim about the management of forests, which is a matter of public interest and could potentially have an impact on the environment and society. A professional fact-checker should verify the claim to ensure its accuracy and provide context to the public. The sentence is check-worthy."
38999,No,"No.

The sentence does not contain a verifiable factual claim, as it is a personal statement about being with the head of a major country in a forest city, which cannot be easily verified. Additionally, it is not clear what the sentence means or what the context is, so it is difficult to determine if it has any significance or impact on the general public. Therefore, it is not check worthy."
39002,No,"No.

The sentence ""I spoke with the Governor about it"" does not contain a verifiable factual claim. It is a personal statement that cannot be verified or disproven, and it does not have any impact on or interest to the general public. Additionally, it is not harmful to society. Therefore, it is not check worthy."
39018,No,"No.

The sentence does not contain a verifiable factual claim, and it does not appear to have any impact on or be of interest to the general public. It is a casual statement about the future that does not require fact-checking. Additionally, it does not seem to be harmful to society. Therefore, it is not check-worthy."
39022,No,"No.

The sentence ""And I'm okay with electric cars too"" does not contain a verifiable factual claim, and it is not clear how it would have an impact on or be of interest to the general public. Additionally, it does not appear to be harmful to society. Therefore, it is not check-worthy."
39037,No,"Yes.

The sentence contains a verifiable factual claim about the installation of charging stations on highways, which could have an impact on the public and be of interest to them. It would be beneficial for a professional fact-checker to verify the claim to ensure its accuracy and to prevent any potential misinformation. The sentence is not harmful to society, and it is relevant to the ongoing efforts to transition to sustainable energy sources and reduce carbon emissions. Therefore, it is check worthy."
39044,No,"Yes.

The sentence ""And the first thing I will do I will rejoin the Paris Accord"" contains a verifiable factual claim, as it implies that the speaker will take an action that can be verified, namely rejoining the Paris Accord. The claim has the potential to impact the general public, as the Paris Accord is an international agreement aimed at mitigating climate change, and the United States' participation in it has implications for global efforts to address this issue. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence is not harmful to society, and therefore, it is check worthy."
39048,Yes,"Yes.

The sentence contains a verifiable factual claim about the destruction of rainforests in Brazil, which is an issue of public interest and concern. The claim has the potential to impact the general public, as the destruction of rainforests can have significant environmental and ecological consequences. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence is not harmful to society, and fact-checking it could help to promote accurate information and public awareness about this important issue."
39075,No,"No.

The sentence does not contain a verifiable factual claim, and it does not have the potential to impact or be of interest to the general public. Additionally, it is not harmful to society. Therefore, it is not check worthy."
39086,No,"No.

The sentence ""That is simply not the case"" does not contain a verifiable factual claim, as it is a statement of opinion or disagreement. It does not have the potential to impact the general public, and it is not harmful to society. Therefore, it is not check worthy."
39105,Yes,"No.

The sentence ""Yeah, you did say that"" does not contain a verifiable factual claim, and its claim will not have an impact on or be of interest to the general public. Additionally, it is not harmful to society. Therefore, it is not check worthy."
39120,Yes,"No.

The sentence ""So why didn't he do it for years"" does not contain a verifiable factual claim. It is a question that expresses curiosity or skepticism about someone's actions or behavior, but it does not make a specific claim that can be verified or proven false. Additionally, the sentence is not likely to have a significant impact on or be of interest to the general public, and it is not harmful to society. Therefore, it is not check-worthy."
39129,Yes,"Yes.

The sentence contains a verifiable factual claim regarding the cost of the Green New Deal, which is a widely discussed and controversial policy proposal. The claim has the potential to impact the general public and its verification could be of interest to many people. A professional fact-checker should verify the claim to ensure its accuracy and prevent the spread of misinformation. The sentence is check-worthy."
39132,Yes,"No.

The sentence ""The Green New Deal is not my plan"" does not contain a verifiable factual claim. It is a statement of opinion or personal belief, and it does not have the potential to impact the general public in a significant way. Therefore, it is not check worthy."
39135,No,"No.

The sentence does not contain a verifiable factual claim, as it is a statement of personal opinion or belief. Additionally, it is not clear how the sentence's claim would have an impact on or be of interest to the general public, and it does not appear to be harmful to society. Therefore, it is not check worthy."
39139,No,"No.

The sentence ""He made a statement about the military"" does not contain a verifiable factual claim. It is unclear what statement was made or whether it has any factual basis. Additionally, without more context, it is difficult to determine whether the statement has any impact on or is of interest to the general public. Therefore, it is not check worthy."
39189,No,"Yes.

The sentence ""They should go to iwillvote.com"" contains a verifiable factual claim, as it implies that the website iwillvote.com is a reliable source for voting information. This claim could have an impact on the general public, as it may influence their decision on where to get information about voting. Therefore, a professional fact-checker should verify the claim to ensure its accuracy and prevent any potential harm to society."
39198,Yes,"Yes.

The sentence contains a verifiable factual claim (""trying to dissuade people from voting"") and implies another one (""it's not going to be legitimate""). The claim has the potential to impact the public's trust in the electoral process and could be of interest to the general public. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence could be considered harmful to society if it successfully dissuades people from exercising their right to vote."
39203,No,"Yes.

The sentence ""If you're able to vote in person, vote in person"" contains a verifiable factual claim, as it implies that voting in person is an option for some people. This claim could have an impact on or be of interest to the general public, particularly in the context of elections and voter turnout. A professional fact-checker could verify the claim by checking the voting laws and regulations in different jurisdictions to confirm whether in-person voting is indeed an option for all eligible voters. The sentence is not harmful to society, and therefore, it is check worthy."
39216,No,"Yes.

The sentence contains a verifiable factual claim, as it implies that the speaker has the ability to shape the country's future over the next four years. This claim could be verified by fact-checking the speaker's role and influence in shaping policy and events.

The sentence's claim has the potential to impact the general public, as it suggests that the speaker's actions could have far-reaching consequences for the country.

Given the potential impact of the claim, it would be beneficial for a professional fact-checker to verify the claim to ensure its accuracy and provide context.

The sentence itself does not appear to be harmful to society, but the claim it makes could potentially be harmful if it is false or misleading. Therefore, it is important to fact-check the claim to ensure that it is accurate and not misleading the public."
39217,No,"Yes.

The sentence contains a verifiable factual claim, as it implies that the current president has been lying and suggests that the listener should expect four more years of the same. This claim could have an impact on the general public, as it may influence their political beliefs and decisions. A professional fact-checker should verify the claim to determine its accuracy and to provide the public with reliable information. The sentence is check-worthy."
39224,No,"Yes.

The sentence contains a verifiable factual claim (""they were a disaster"") that could potentially have an impact on or be of interest to the general public, and it would be beneficial for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check worthy."
39256,No,"No.

The sentence ""Take a look at what happened in New Jersey"" does not contain a verifiable factual claim. It is an invitation to look at a specific event or situation, but it does not make any specific claim that can be verified or fact-checked. Additionally, without more context, it is unclear what event or situation is being referred to, so it would be difficult for a fact-checker to determine whether the sentence's claim has an impact on or is of interest to the general public. Therefore, I would say that the sentence is not check-worthy."
39296,No,"No.

The sentence does not contain a verifiable factual claim, as it expresses a personal opinion about the acceptability of solicited ballots. It does not have the potential to impact the general public, and therefore, it is not check worthy. Additionally, it is not harmful to society."
39305,No,"Yes.

The sentence ""Does the sentence contain a verifiable factual claim? Does the sentence contain a verifiable factual claim? Will the sentence's claim have an impact on or be of interest to the general public? Do you think that a professional fact-checker should verify the claim in the sentence? Is the sentence harmful to the society?"" contains a verifiable factual claim, specifically the claim that the sentence contains a verifiable factual claim. This claim can be verified by examining the sentence and determining whether it contains a factual claim that can be verified through evidence or other means.

Additionally, the sentence's claim has the potential to have an impact on or be of interest to the general public, as it relates to the importance of fact-checking and the role of professional fact-checkers in ensuring the accuracy of information. Therefore, it is check worthy."
39309,No,"No.

The sentence ""Did you see what's going on"" does not contain a verifiable factual claim, and it does not have the potential to impact the general public or be of interest to them. It is a personal question and does not require fact-checking. Additionally, it is not harmful to society. Therefore, it is not check-worthy."
39342,No,"Yes.

The sentence contains a verifiable factual claim regarding the process of voting, specifically that an affidavit is required when filling out a ballot. This claim could potentially have an impact on or be of interest to the general public, particularly in the context of elections and ensuring the integrity of the voting process. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
39353,No,"No.

The sentence ""swamping the system"" does not contain a verifiable factual claim. It is a subjective statement that is open to interpretation and does not provide any specific information that can be fact-checked. Additionally, it is not clear what system is being referred to or how it is being swamped, making it difficult to assess the impact or relevance of the statement. Therefore, it is not check-worthy."
39373,No,"No.

The sentence ""In Philadelphia they went in to watch"" does not contain a verifiable factual claim. It is a vague statement that does not provide any specific information or make any specific claim that can be verified. Additionally, it is not clear what the sentence is referring to, so it would be difficult to determine if it has any impact on or interest to the general public. Therefore, it is not check worthy."
39392,No,"Yes.

The sentence ""The world's top climate scientists have warned that we have only 10 years to take drastic action to prevent a climate catastrophe"" contains a verifiable factual claim. The claim that the world's top climate scientists have warned of a climate catastrophe and the specific timeframe of 10 years are both verifiable through scientific research and data.

Furthermore, this claim has the potential to impact the general public and society as a whole, as it pertains to the urgent need for action to mitigate the effects of climate change. Therefore, it is check worthy and a professional fact-checker should verify the claim to ensure its accuracy and validity.

In addition, the sentence is not harmful to society, as it raises awareness about a critical issue that requires immediate attention and action."
39394,Yes,"Yes.

The sentence ""It means you have a fraudulent election"" contains a verifiable factual claim, as it implies that there is evidence of election fraud. This claim could have a significant impact on the public's trust in the democratic process and could be of great interest to the general public. Therefore, it is check worthy, and a professional fact-checker should verify the claim.

Moreover, considering the potential harm that such a claim could cause to society if it is false or misleading, it is essential to fact-check it to ensure that the public is not misinformed."
39412,Yes,"Yes.

The sentence contains a verifiable factual claim about the availability of ballots in certain states, which could have an impact on the voting process and therefore be of interest to the general public. A professional fact-checker should verify the claim to ensure its accuracy and prevent any potential harm to the society."
39414,Yes,"Yes.

The sentence contains a verifiable factual claim (""our military... have been voting by ballots since the end of the Civil War"") that could have an impact on or be of interest to the general public, particularly in the context of discussions around voting rights and military affairs. A professional fact-checker should verify the claim to ensure its accuracy and prevent potential harmful misinformation."
39421,No,"No.

The sentence ""Take a look at Carolyn Maloney's race"" does not contain a verifiable factual claim. It is not clear what aspect of Carolyn Maloney's race is being referred to, and without additional context, it is not possible to verify whether any claim made about her race would be accurate or not. Additionally, the sentence does not appear to have any impact on or be of interest to the general public, and it is not clear why a professional fact-checker would need to verify such a claim. Finally, the sentence does not appear to be harmful to society. Therefore, it is not check-worthy."
39430,No,"No.

The sentence ""The fact is I will accept it and he will too"" does not contain a verifiable factual claim. It is a statement of opinion or personal belief, and it does not have the potential to impact the general public or be of interest to them. Additionally, it is not harmful to society. Therefore, it is not check worthy."
39435,No,"Yes.

The sentence ""If it's not me, I'll support the outcome"" does contain a verifiable factual claim, as it implies that the speaker will support a particular outcome if they are not the one responsible for it. This claim could have an impact on or be of interest to the general public, depending on the context in which it is used. Therefore, it is check worthy.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to prevent any potential harm that could arise from spreading false information. The sentence is not inherently harmful to society, but it could be used in a harmful way if the speaker is trying to manipulate others or avoid taking responsibility for their actions."
39479,Yes,"Yes.

The sentence ""You see the spikes in Europe and many other places right now"" contains a verifiable factual claim, as it implies that there are currently spikes in various places, including Europe. This claim could have an impact on or be of interest to the general public, especially if the spikes are related to a particular issue or event that is concerning to people. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
39480,Yes,"Yes.

The sentence ""If you notice the mortality rate is down"" contains a verifiable factual claim, as it asserts that the mortality rate has decreased. This claim could have an impact on or be of interest to the general public, particularly if the mortality rate is related to a specific disease or health condition. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence is not harmful to society, and therefore, it is check worthy."
39481,Yes,"Yes.

The sentence contains a verifiable factual claim regarding the excess mortality rate, which can be checked against data and statistics. The claim has the potential to impact the public's perception of the country's healthcare system and policies, making it of interest to the general public. A professional fact-checker should verify the claim to ensure its accuracy and to provide clarity on the issue. The sentence is not harmful to society, and its verification can contribute to a more informed public discourse."
39492,No,"No.

The sentence does not contain a verifiable factual claim, as it is a personal experience and not a claim that can be verified through external sources. Additionally, it is not clear what ""it"" refers to, making it difficult to determine if the claim is meaningful or relevant to the general public. Therefore, it is not check worthy."
39497,No,"Yes.

The sentence ""Whether it's four months or a lifetime, nobody's been able to say that but I'm immune"" contains a verifiable factual claim. The claim that the speaker is immune to something is a statement that can be verified through medical testing or other fact-checking methods. Additionally, the sentence implies that the speaker has made a claim that nobody else has been able to make, which could potentially have an impact on or be of interest to the general public. Therefore, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

It's worth noting that the sentence is also somewhat ambiguous and open to interpretation, as it's not clear what the speaker is claiming to be immune from. This ambiguity may make it more difficult to fact-check the claim, but it doesn't necessarily mean that the sentence is not check-worthy."
39506,No,"No.

The sentence ""If you hear nothing else I say tonight hear this"" does not contain a verifiable factual claim, and its impact on the general public would be minimal. It is not a claim that requires fact-checking, and it is not harmful to society. Therefore, it is not check-worthy."
39507,No,"Yes.

This sentence contains a verifiable factual claim, as it implies that the President of the United States is responsible for a large number of deaths and should not remain in office. This claim could be verified through fact-checking, and it has the potential to impact the public's perception of the President and their policies. Additionally, the sentence's claim could be considered harmful to society if it is false or misleading, as it could undermine trust in the government and create unnecessary fear and division. Therefore, it is check worthy."
39508,Yes,"Yes.

The sentence contains a verifiable factual claim, as it makes a specific statement about the number of deaths per day. The claim has the potential to impact the general public, as it concerns a significant loss of life. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
39510,Yes,"Yes.

The sentence contains a verifiable factual claim when it says, ""Compared to what's going on in Europe, as the New England Medical Journal said, they're starting from a very low rate.""

The claim could have an impact on or be of interest to the general public, as it relates to a medical journal and could potentially influence public health decisions.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and prevent any potential harm to society.

Therefore, the sentence is check-worthy."
39514,Yes,"Yes.

The sentence contains a verifiable factual claim about the President not having a plan, which could potentially have an impact on or be of interest to the general public. Therefore, it is check worthy."
39517,No,"Yes.

The sentence contains a verifiable factual claim (""investing in rapid testing"") that could have an impact on or be of interest to the general public, particularly in the context of public health and safety. A professional fact-checker should verify the claim to ensure its accuracy and validity. The sentence is check-worthy."
39526,No,"No.

The sentence does not contain a verifiable factual claim. It is a statement of opinion or prediction, and there is no clear way to verify whether it will come true or not. Additionally, it does not seem to have a significant impact on or be of interest to the general public, and it does not appear to be harmful to society. Therefore, it is not check worthy."
39543,No,"Yes.

The sentence ""The new COVID-19 vaccine is unsafe and has been linked to numerous serious side effects"" contains a verifiable factual claim, as it makes a specific assertion about the safety of the vaccine. The claim has the potential to impact the general public, as it may influence people's decisions about getting vaccinated, and it is certainly a topic of public interest. Therefore, it would be appropriate for a professional fact-checker to verify the claim.

Additionally, if the claim is false or misleading, it could be harmful to society by discouraging people from getting vaccinated and potentially contributing to the spread of the virus. Therefore, it is important to ensure that the claim is accurately and transparently fact-checked."
39550,No,"Yes.

The sentence contains a verifiable factual claim about the weather, which is a topic of public interest. A professional fact-checker should verify the claim to ensure accuracy and help the public make informed decisions. The sentence is not harmful to society, and its claim has the potential to impact people's plans and preparations for the winter season."
39553,Yes,"Yes.

The sentence contains a verifiable factual claim when it says ""I closed and banned China from coming in heavily infected."" This claim can be verified by checking the travel restrictions put in place and the timeline of the COVID-19 pandemic.

The sentence's claim has an impact on or is of interest to the general public, as it relates to a significant public health crisis and a controversial policy decision.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and provide context for the public.

The sentence is not harmful to society, as it is a statement of fact that can be verified and does not promote hate speech or discrimination.

Therefore, the sentence is check worthy."
39560,Yes,"Yes.

The sentence contains a verifiable factual claim when it says ""it was catastrophic, it was horrible, we didn't know what we were doing."" This claim could be verified through various means, such as interviewing the person who ran the project, reviewing documents or records related to the project, or consulting with experts in the field.

The sentence's claim has the potential to impact or be of interest to the general public, as it suggests that a significant project was handled poorly, which could have consequences for the people involved, the organization, and society as a whole.

Given the potential impact and the fact that the claim is verifiable, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

Finally, the sentence is not harmful to society, as it does not promote misinformation or propagate harmful ideas. Therefore, the sentence is check worthy."
39565,Yes,"Yes.

The sentence contains a verifiable factual claim (""he did it late after countries had already done that"") and has the potential to impact or be of interest to the general public, particularly if the ""it"" being referred to is a significant action or decision. Additionally, a professional fact-checker may want to verify the claim to ensure its accuracy and provide context. The sentence does not appear to be harmful to society. Therefore, it is check worthy."
39586,No,"Yes.

The sentence contains a verifiable factual claim about the speaker's desire to isolate themselves for a year and a half. The claim could have an impact on or be of interest to the general public, especially if the speaker is a public figure or has a significant following. A professional fact-checker may want to verify the claim to determine its validity and potential impact. Additionally, the sentence does not appear to be harmful to society."
39601,No,Yes.
39615,No,"Yes.

The sentence ""What should they do about the danger"" implies that there is a danger that needs to be addressed, and this claim could have an impact on the general public. Therefore, it is check worthy to verify the factual claim in the sentence to ensure that the information being conveyed is accurate and trustworthy. A professional fact-checker should investigate the claim to determine the nature of the danger and what appropriate actions should be taken to mitigate it. The sentence is not harmful to society, and fact-checking it could potentially help people make informed decisions about their safety."
39625,Yes,"Yes.

The sentence contains a verifiable factual claim about the spread of a disease (COVID-19) and its containment efforts in China. The claim has an impact on the general public, as it concerns a global health crisis, and it would be beneficial for a professional fact-checker to verify the accuracy of the statement. The sentence is not harmful to society, and it does not promote misinformation or harmful beliefs. Therefore, it is check worthy."
39627,No,"No.

The sentence does not contain a verifiable factual claim, as it is unclear what ""it"" refers to and what event is being described. Additionally, the sentence does not provide any specific information that could be verified or disproven. Therefore, it is not check worthy."
39673,No,"No.

The sentence ""Well I think we have to respond if I might"" does not contain a verifiable factual claim, and it is not clear what specific claim the speaker is making. Additionally, it is not clear how the sentence's claim would have an impact on or be of interest to the general public. Therefore, it is not check worthy."
39679,Yes,"No.

The sentence ""And he supports all these people"" does not contain a verifiable factual claim. It is a statement of opinion or personal belief, and it does not have the potential to impact the general public in a significant way. Therefore, it is not check worthy."
39685,No,"No.

The sentence ""Young people I guess it's their immune system"" does not contain a verifiable factual claim. It is a vague statement that does not provide any specific information or make a clear assertion that can be fact-checked. Additionally, it is not clear what the speaker is referring to or what they are trying to imply, so it is difficult to determine if the statement has any relevance or impact on the general public. Therefore, it is not check-worthy."
39697,Yes,"Yes.

The sentence contains a verifiable factual claim about the prevalence of depression, alcohol, and drugs, which could have an impact on or be of interest to the general public. A professional fact-checker should verify the claim to ensure its accuracy and to provide context to the public. The claim could be harmful to society if it is not accurate, as it may perpetuate negative stereotypes or stigma surrounding mental health and substance abuse. Therefore, it is check worthy."
39704,No,"No.

The sentence ""Were gonna be able to walk and chew gum at the same time"" does not contain a verifiable factual claim, as it is a statement about a hypothetical future ability and not a claim about a current or past event. Additionally, it is not a sentence that would have a significant impact on or be of interest to the general public, and it is not harmful to society. Therefore, it is not check worthy."
39720,No,"Yes.

The sentence contains a verifiable factual claim about someone sitting in a cubicle wrapped in plastic, which could potentially have an impact on or be of interest to the general public, especially in the context of workplace safety or employee well-being. A professional fact-checker should verify the claim to ensure its accuracy and determine if it is harmful to society."
39723,No,"No.

The sentence ""For so many years I loved it"" does not contain a verifiable factual claim, and its claim will not have an impact on or be of interest to the general public. Additionally, the sentence is not harmful to society. Therefore, it is not check worthy."
39735,Yes,"No.

The sentence ""The moneys already been passed to do that"" does not contain a verifiable factual claim. It appears to be a statement about a past event or action that has already occurred, and it does not make a claim that can be verified or disproven through fact-checking. Additionally, it is not clear what specific issue or topic this sentence refers to, so it is difficult to determine whether it would have an impact on or be of interest to the general public. Therefore, it is not check worthy."
39737,Yes,"Yes.

The sentence contains a verifiable factual claim (""Kristen New York has lost more than people""), and its claim has the potential to impact or be of interest to the general public, especially in the context of a public health crisis like COVID-19. Additionally, a professional fact-checker should verify the claim to ensure its accuracy and prevent potential harm to society. Therefore, the sentence is check worthy."
39746,No,"No.

The sentence ""We can't let that happen, Joe. You can't let that happen"" does not contain a verifiable factual claim. It is a statement of opinion or a call to action, and it does not provide any specific information that can be fact-checked. Additionally, it is not clear what specific issue or topic is being referred to, so it is difficult to determine if the sentence's claim would have an impact on or be of interest to the general public. Therefore, it is not check-worthy."
39747,No,"Yes.

The sentence contains a verifiable factual claim when it says ""we have to protect our seniors"" and ""we have to protect our elderly"" and ""we will protect them"" because it implies that there is a danger to the seniors and elderly that needs to be mitigated, and that measures will be taken to do so.

The sentence's claim has an impact on or is of interest to the general public, especially to the seniors and elderly and their families, as it concerns their health and safety.

A professional fact-checker should verify the claim in the sentence to ensure that the danger to the seniors and elderly is real, and that the measures being taken to protect them are effective.

The sentence is not harmful to society, as it raises awareness about the need to protect vulnerable populations.

Therefore, the sentence is check worthy."
39775,Yes,"Yes.

The sentence contains a verifiable factual claim when it says, ""in the New York Times the other day that in fact his folks went to Wall Street and said this is a really dangerous thing and a memo out of that meeting not from his administration but from some of the brokers said sell short because we gotta get moving.""

The claim could have an impact on or be of interest to the general public, as it implies that the administration may have had some level of involvement in the Wall Street crisis.

A professional fact-checker should verify the claim in the sentence to determine its accuracy and provide clarity on the matter.

The sentence is not harmful to society, and it does not contain any harmful or offensive language.

Therefore, the sentence is check worthy."
39786,No,"No.

The sentence does not contain a verifiable factual claim, as it expresses a personal opinion or feeling. Additionally, it does not seem to have the potential to impact or be of interest to the general public, and therefore would not require fact-checking by a professional. The sentence also does not appear to be harmful to society."
39788,No,"Yes.

The sentence contains a verifiable factual claim (""Wall Street"") and has the potential to impact or be of interest to the general public, particularly in the context of finance and economics. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
39793,Yes,"Yes.

The sentence contains a verifiable factual claim about the amount of money spent by Hillary Clinton's campaign compared to the speaker's campaign. The claim could have an impact on or be of interest to the general public, particularly those interested in political campaign finance. A professional fact-checker should verify the claim to ensure its accuracy. The sentence is not harmful to society."
39794,No,"No.

The sentence ""Don't tell me about Wall Street"" does not contain a verifiable factual claim, and it is not clear what specific claim the speaker is referring to. Additionally, it is not clear how the sentence's claim would have an impact on or be of interest to the general public. Therefore, it is not check worthy."
